2023-09-08 12:59:08,091 INFO    StreamThr :65221 [internal.py:wandb_internal():86] W&B internal server running at pid: 65221, started at: 2023-09-08 12:59:08.090333
2023-09-08 12:59:13,302 INFO    HandlerThread:65221 [interfaces.py:finish():202] Joined memory monitor
2023-09-08 12:59:13,302 INFO    HandlerThread:65221 [interfaces.py:finish():202] Joined network monitor
2023-09-08 12:59:15,339 INFO    wandb-upload_0:65221 [upload_job.py:push():89] Uploaded file /home/borja/.local/share/wandb/artifacts/staging/tmpaz_t10t5
2023-09-08 12:59:16,464 INFO    SenderThread:65221 [sender.py:send_request_log_artifact():1441] logged artifact source-nyc_airbnb-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6NTYyMzYwNTIw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjk1ODk5ODEw', 'latestArtifact': None}}
2023-09-08 12:59:16,464 DEBUG   SenderThread:65221 [sender.py:send():379] send: stats
2023-09-08 12:59:16,466 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 12:59:21,467 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 12:59:25,904 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: resume
2023-09-08 12:59:25,904 INFO    HandlerThread:65221 [handler.py:handle_request_resume():690] starting system metrics thread
2023-09-08 12:59:25,904 INFO    HandlerThread:65221 [system_monitor.py:start():181] Starting system monitor
2023-09-08 12:59:25,905 INFO    SystemMonitor:65221 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-09-08 12:59:25,907 INFO    SystemMonitor:65221 [interfaces.py:start():190] Started cpu monitoring
2023-09-08 12:59:25,908 INFO    SystemMonitor:65221 [interfaces.py:start():190] Started disk monitoring
2023-09-08 12:59:25,911 INFO    SystemMonitor:65221 [interfaces.py:start():190] Started memory monitoring
2023-09-08 12:59:25,914 INFO    SystemMonitor:65221 [interfaces.py:start():190] Started network monitoring
2023-09-08 12:59:25,929 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 12:59:25,930 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 12:59:25,931 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 12:59:26,812 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-08 12:59:26,813 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: log_artifact
2023-09-08 12:59:26,823 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: pause
2023-09-08 12:59:26,823 INFO    HandlerThread:65221 [handler.py:handle_request_pause():699] stopping system metrics thread
2023-09-08 12:59:26,825 INFO    HandlerThread:65221 [system_monitor.py:finish():190] Stopping system monitor
2023-09-08 12:59:26,826 DEBUG   SystemMonitor:65221 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-09-08 12:59:26,827 DEBUG   SystemMonitor:65221 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-09-08 12:59:26,828 INFO    HandlerThread:65221 [interfaces.py:finish():202] Joined cpu monitor
2023-09-08 12:59:26,829 DEBUG   SystemMonitor:65221 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-09-08 12:59:26,829 INFO    HandlerThread:65221 [interfaces.py:finish():202] Joined disk monitor
2023-09-08 12:59:26,832 INFO    HandlerThread:65221 [interfaces.py:finish():202] Joined memory monitor
2023-09-08 12:59:26,832 INFO    HandlerThread:65221 [interfaces.py:finish():202] Joined network monitor
2023-09-08 12:59:27,113 INFO    SenderThread:65221 [sender.py:send_request_log_artifact():1441] logged artifact source-nyc_airbnb-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6NTYyMzYwNTIw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjk1ODk5ODEw', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTYyMzYwNTIw', 'versionIndex': 0}}}
2023-09-08 12:59:27,114 DEBUG   SenderThread:65221 [sender.py:send():379] send: stats
2023-09-08 12:59:27,117 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 12:59:32,116 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 12:59:37,117 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 12:59:40,932 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 12:59:40,932 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 12:59:40,934 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 12:59:42,252 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 12:59:42,944 INFO    Thread-12 :65221 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/borja/Development/GitHub/build-ml-pipeline-for-short-term-rental-prices/src/eda/wandb/run-20230908_125908-ymfb9ih8/files/config.yaml
2023-09-08 12:59:47,522 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 12:59:52,524 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 12:59:55,932 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 12:59:55,933 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 12:59:55,980 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 12:59:58,302 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:00:03,303 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:00:08,304 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:00:10,931 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:00:10,932 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:00:10,972 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:00:14,254 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:00:19,256 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:00:24,257 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:00:25,932 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:00:25,934 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:00:25,935 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:00:29,307 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:00:34,308 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:00:39,310 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:00:40,929 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:00:40,930 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:00:40,976 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:00:45,250 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:00:50,251 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:00:55,252 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:00:55,934 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:00:55,935 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:00:55,936 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:01:00,317 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:01:05,319 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:01:10,320 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:01:10,934 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:01:10,934 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:01:10,936 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:01:16,168 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:01:21,169 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:01:25,933 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:01:25,934 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:01:25,976 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:01:26,216 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:01:30,076 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: resume
2023-09-08 13:01:30,076 INFO    HandlerThread:65221 [handler.py:handle_request_resume():690] starting system metrics thread
2023-09-08 13:01:30,076 INFO    HandlerThread:65221 [system_monitor.py:start():181] Starting system monitor
2023-09-08 13:01:30,077 INFO    SystemMonitor:65221 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-09-08 13:01:30,078 INFO    SystemMonitor:65221 [interfaces.py:start():190] Started cpu monitoring
2023-09-08 13:01:30,078 INFO    SystemMonitor:65221 [interfaces.py:start():190] Started disk monitoring
2023-09-08 13:01:30,079 INFO    SystemMonitor:65221 [interfaces.py:start():190] Started memory monitoring
2023-09-08 13:01:30,080 INFO    SystemMonitor:65221 [interfaces.py:start():190] Started network monitoring
2023-09-08 13:01:30,517 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-08 13:01:30,517 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: log_artifact
2023-09-08 13:01:30,519 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: pause
2023-09-08 13:01:30,520 INFO    HandlerThread:65221 [handler.py:handle_request_pause():699] stopping system metrics thread
2023-09-08 13:01:30,520 INFO    HandlerThread:65221 [system_monitor.py:finish():190] Stopping system monitor
2023-09-08 13:01:30,520 DEBUG   SystemMonitor:65221 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-09-08 13:01:30,520 DEBUG   SystemMonitor:65221 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-09-08 13:01:30,520 DEBUG   SystemMonitor:65221 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-09-08 13:01:30,520 INFO    HandlerThread:65221 [interfaces.py:finish():202] Joined cpu monitor
2023-09-08 13:01:30,521 INFO    HandlerThread:65221 [interfaces.py:finish():202] Joined disk monitor
2023-09-08 13:01:30,521 INFO    HandlerThread:65221 [interfaces.py:finish():202] Joined memory monitor
2023-09-08 13:01:30,521 INFO    HandlerThread:65221 [interfaces.py:finish():202] Joined network monitor
2023-09-08 13:01:32,362 INFO    wandb-upload_1:65221 [upload_job.py:push():89] Uploaded file /home/borja/.local/share/wandb/artifacts/staging/tmp__zqizp5
2023-09-08 13:01:33,485 INFO    SenderThread:65221 [sender.py:send_request_log_artifact():1441] logged artifact source-nyc_airbnb-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6NTYyMzYxOTMy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjk1ODk5ODEw', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTYyMzYwNTIw', 'versionIndex': 0}}}
2023-09-08 13:01:33,485 DEBUG   SenderThread:65221 [sender.py:send():379] send: stats
2023-09-08 13:01:33,489 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:01:38,488 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:01:40,935 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:01:40,936 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:01:40,938 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:01:44,273 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:01:49,274 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:01:54,276 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:01:55,934 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:01:55,935 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:01:55,976 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:02:00,238 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:02:05,240 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:02:10,241 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:02:10,936 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:02:10,936 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:02:10,937 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:02:15,276 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:02:20,277 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:02:25,279 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:02:25,936 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:02:25,937 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:02:25,938 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:02:31,228 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:02:36,229 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:02:40,933 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:02:40,934 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:02:40,980 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:02:42,177 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:02:47,178 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:02:52,181 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:02:55,937 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:02:55,937 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:02:55,939 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:02:57,333 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:03:02,334 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:03:07,336 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:03:10,933 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:03:10,933 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:03:10,976 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:03:13,285 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:03:18,287 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:03:23,288 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:03:25,934 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:03:25,935 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:03:25,976 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:03:29,174 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:03:34,176 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:03:39,178 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:03:40,934 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:03:40,935 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:03:40,976 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:03:44,290 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:03:49,292 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:03:54,293 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:03:55,934 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: stop_status
2023-09-08 13:03:55,935 DEBUG   SenderThread:65221 [sender.py:send_request():406] send_request: stop_status
2023-09-08 13:03:55,975 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-08 13:04:00,241 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
2023-09-08 13:04:05,242 DEBUG   HandlerThread:65221 [handler.py:handle_request():144] handle_request: status_report
